weather_id,region,date,temperature_min,temperature_max,temperature_avg,humidity_min,humidity_max,humidity_avg,rainfall,wind_speed,solar_radiation,atmospheric_pressure,cloud_cover,uv_index,evapotranspiration,soil_moisture,soil_temperature
51,Rajasthan,2020-09-20,12.987377788639957,31.347503375646237,15.454240974486858,49.93858071172858,64.80741323106366,48.9896770356357,20.77422594695998,19.095336150979996,9.258336360434843,1018.9904285654536,75.27657147593825,13.900346336880393,2.5401385251043163,35.74173148244513,23.90921045645837
52,Karnataka,2023-07-22,13.323166469227704,40.069937017466884,18.306303660506455,44.68128357831133,61.36817113852024,66.10947794920381,61.497675446584545,14.956212504653772,7.335290247640061,1006.258116624346,82.07298512780761,7.274552897860888,9.649591406680093,45.11661656937137,5.923525883289305
53,Maharashtra,2022-08-20,16.05140518198755,43.958385809263646,25.38979372414302,17.78958548977034,89.21663767216552,72.61568102932713,78.95181338310994,18.96877801624075,9.896972444415875,1014.4966997199708,71.05950476334014,11.341925529606995,3.4565446494144347,94.6864039731935,15.044562499245403
54,Gujarat,2020-10-01,14.342558327595166,33.06738538139323,23.989343563324553,28.292819065854147,84.80985666722958,49.657849122326944,20.643235174009988,17.862360258781614,11.312299785746797,1004.5641958838182,92.20099352510258,4.339094374593975,4.848248200268186,43.77623240321919,23.815423721336725
55,Madhya Pradesh,2020-10-12,13.206931361750566,21.23677508886005,19.766592559776683,40.11275778879907,70.8543227614721,40.6795088390906,62.057407301734976,17.17653236586212,5.9325892703408964,1019.8878895374381,84.93676511470132,9.528330693081529,3.08801051582621,65.49351976744227,35.28306737479569
56,Madhya Pradesh,2021-08-22,15.874987645307106,34.48367487212243,25.42803264172001,41.500400495266284,95.12261092931881,66.02462651718125,83.43477926242315,8.203237636527888,5.643871407455059,1015.0421979249624,41.55720773200182,9.30805902798798,9.665000489845971,89.68451688926054,11.102385170355383
57,Tamil Nadu,2020-04-25,9.161199698958512,42.70294639886843,29.707328490999984,24.9353917378738,67.08780858252992,45.523726899925265,60.58286508645055,4.4785474665104825,20.22712373437912,1017.6128665182579,95.65063752623803,6.043387133421171,6.3299121916595285,62.651369170501695,20.500879392853008
58,Tamil Nadu,2021-04-07,7.709710483639793,42.616112789493464,26.379965546205646,25.309781768778027,87.91696313224531,45.75293787134606,43.81359365689777,6.23125012112636,20.542029437140023,1000.8546783837547,49.551940801776276,3.771423122673406,4.856842779797011,92.04650430524406,15.83496609838498
59,Punjab,2023-05-11,15.257093724964877,27.06450839852569,22.043697950585308,25.723900700848684,71.5039400063331,62.18761290422388,25.37395635607904,8.526743421759274,24.395310122069436,1011.3860825023875,95.5426644637547,5.32321682583885,3.9506753555828054,77.20893577116283,23.02746066668234
60,Gujarat,2023-03-06,11.491053303006552,31.892445097770278,20.48820806300608,20.616054972959944,89.85384293440923,71.42159062720106,45.9971644694933,14.944922296600748,9.264611643330928,1012.4725452084836,38.723809033605804,6.428684498383699,8.954740410192706,29.282942715510735,8.286431959278108
61,West Bengal,2021-11-22,23.240312798532994,21.16277346742116,21.682916986168983,25.11956765216358,82.33702150254074,61.4875203051122,28.83782662014729,10.12239720107183,22.20560916543532,1000.6271802989417,66.05328385281794,9.189084725831222,2.894068067161159,32.97430783783557,13.288965175209475
62,Rajasthan,2021-09-21,16.4707628469637,42.75388011483278,27.94761660984736,49.19808881195292,79.00278941829323,63.07188333763337,43.3230342040785,2.5635062233881367,1.5035941147805487,1013.4501258154233,75.40882780406983,12.883178773653492,9.773892919912424,64.80922740859938,17.665076414357294
63,Haryana,2022-06-05,18.16076077227759,38.465117868004036,20.354810426942343,15.715311779268536,76.74364555731017,43.92999481189699,87.52879640729826,10.501827473130124,18.970932100047396,1011.4272223008305,9.537074825782366,11.848153984861643,5.782269917142225,86.36679495553969,7.4446321579299894
64,Karnataka,2022-09-30,16.879993255710303,39.6020546323323,18.47503414169546,29.109854043747305,81.70279137751237,76.25575224828629,98.91858303937052,14.108066151396061,9.09928362621632,1004.6810310817101,71.69710472011394,2.9085141497025706,5.6715534970676424,94.8418359003992,22.037564554482117
65,Haryana,2022-02-23,18.412552179826548,22.071288156042282,20.583519750314395,17.87736274446364,67.43356400123002,78.4633194942087,75.63833147142527,6.946058087666076,1.4361915155205933,1017.5625224689078,99.68558594435021,5.577402918809967,3.274622203132275,74.89852980688437,5.464562241825089
66,Rajasthan,2020-12-08,21.88847365225398,38.78625923434636,33.51340998804119,33.66360863784534,69.83795751565738,60.97697431302308,23.527576622829493,9.028390207990233,6.434805426570733,1000.9394645660079,55.14993675658872,1.270748886601778,1.6057706028451875,82.62208486239544,16.896395867822505
67,Haryana,2022-03-06,6.721044858828593,40.538457015613375,30.403117889340532,18.570240825878038,78.51203724635931,76.16936529531347,36.16614506639328,18.657983390845928,6.707452472630565,1017.5455516545607,23.17134003836535,14.600688268087195,6.683633599611327,36.54460270735946,38.25821409719868
68,Karnataka,2023-11-10,15.679166134006783,22.95437630334565,34.32810271301962,38.996836279361276,64.02073493057188,52.942567698513955,82.15753555989606,12.14232455728023,24.65299963986421,1016.9131277802451,50.648736674679064,7.196862458012781,4.114496018710625,88.99022316461152,16.170410441182945
69,Punjab,2023-06-06,7.943458676220079,25.661628354292237,15.6848096814398,47.689116083093104,88.04235769420424,67.13235949825955,30.510444506788325,3.0503354924934434,4.146417441953718,1016.7560873826499,10.499793136478008,7.040484083403022,8.654576614492955,52.565716083745656,11.071723911782538
70,Gujarat,2023-12-06,9.27504601822265,39.586166859544875,17.32437588610743,25.223251450218115,85.09049146873728,47.80866924903022,91.68809008943391,15.804991839393683,12.836290219236012,1005.4977433501742,34.829495462418755,7.006745696990549,4.045795529863814,22.175101462001813,39.065953337072884
71,Karnataka,2023-06-23,16.64883839082948,21.836552403637985,33.31058625386106,40.43817863215892,94.4005045112523,52.07652132737904,37.70487784594824,0.5624039022426586,19.792455652447593,1028.2618995772368,23.14377834592468,9.911800466293123,3.143760803958605,19.910328005306802,5.299354593438499
72,West Bengal,2020-10-10,16.906204105472444,21.292925151065106,21.424467311695043,22.1834162813467,95.18184151734108,71.73086493309846,85.45129656087114,7.628030208751994,22.198230435295955,1020.3554038072581,74.0801338785718,5.532765957401385,5.617778953925007,66.38546356826643,36.23876187402921
73,Punjab,2022-03-09,15.869916974574458,25.91483819806141,30.41468036329473,46.99680240261311,69.77499458200862,70.49168612823942,42.27250723171687,5.600239906133863,8.36009130327163,1014.2418011950979,45.6560671417708,0.5291030807936609,5.858809170278497,89.90012144666981,6.746290027897472
74,Rajasthan,2023-03-08,9.318585363819263,34.115812256744945,32.06277233857788,20.434659794118236,92.59812556850493,59.28874348253258,64.46109192137759,11.019916577004201,23.35996911823758,1014.9761403027608,94.37956347958487,5.084611663436041,5.6354760153945245,96.1738522474933,38.94298848297423
75,Madhya Pradesh,2023-07-27,24.661498159720537,39.30865010194888,28.36406066926878,38.553903269402106,72.34195349500297,62.421996464898356,70.87462665438001,8.674792277716943,13.188734824507733,1021.2505809893904,19.253821987096885,12.734085985201439,9.733762632662355,92.63556285449755,17.398012611490913
76,Rajasthan,2020-07-21,5.307664530908087,37.8584434850302,21.217372439462185,13.829436177057005,80.43646128140104,51.569935394879906,22.505868672491168,6.557251088222964,4.990407089326446,1011.4258622177674,88.4169764034502,12.845946022450075,6.021038493285234,84.22794617016785,32.42389726850373
77,West Bengal,2022-01-11,16.608459344608278,21.751446740036766,30.49164421041235,18.09866115512223,95.88374871840594,74.30734590095673,40.8833210977853,6.985333883442431,22.379942792670253,1026.1507857434815,50.73063568194448,2.7367387515936334,7.580601535029889,66.91058156343291,9.726707420728538
78,Punjab,2022-01-03,14.11272414164943,44.9412959086553,25.97879845381065,40.623500791362275,68.89398858240892,64.59082761479874,31.641305974421275,6.306170373992943,21.07577064093166,1010.5297988106884,7.187249993401357,11.953669676149431,7.452595389667836,90.73693270429622,8.590417723802304
79,Tamil Nadu,2021-01-09,16.332464807085273,29.77809987749597,30.969044981623775,28.675385259617258,79.88767409355178,65.85504793712987,96.35855741602496,3.2802765744282913,14.262321065067251,1008.9625073054563,24.564775481424295,10.96667994862521,3.7629395987673098,16.47018038013201,7.900466140153794
80,Gujarat,2020-05-24,16.5632574377707,36.05661432372642,19.830607296434835,48.47739095749229,76.24811409236936,57.659565313364645,2.5750945157407723,6.238196362601693,13.548261109231213,1007.7946042368759,4.3181561164929665,1.2967588773088186,1.0124580071039366,24.567121879508683,18.47873977445378
81,Madhya Pradesh,2020-12-23,17.180842082810567,43.805445586206915,23.08443017563286,39.627886902775785,97.92935328971389,65.39790509840867,53.26337093898289,1.8242446958383773,17.414245660578658,1028.9374940911653,66.72930522374342,6.325085058521339,8.510149467800197,82.8747057917921,6.678639360928203
82,Rajasthan,2023-07-30,24.63652571021951,32.95660425707314,20.876383957110093,32.7994210021339,85.65759689185064,48.913020388785476,72.54996067986156,5.521394885902611,18.26985595173711,1005.43565368591,64.10254542125725,10.428022375634349,2.200828250472631,58.23385845258355,34.950262256539915
83,Madhya Pradesh,2022-07-25,14.960118951376158,42.43510276200966,30.179542674599293,10.047967804093027,81.79834667296021,43.6206868007166,49.38203808439232,3.5695965149577846,11.53923354597032,1026.2920362998723,78.14710752121808,4.259641256619069,5.59690967131124,68.48848787777007,37.94099759271818
84,Gujarat,2023-10-21,15.98155877645766,27.30194802448252,33.89146310918562,36.83870350875933,80.06128680507882,60.37703845660694,34.28166798765119,15.411262075439414,22.699073857048297,1005.6078669805195,88.09569750022983,5.301933663071964,6.4837043921124655,52.86938070495509,11.813731468615758
85,Tamil Nadu,2020-10-29,21.559862019928485,21.769621447392822,17.177277343523837,32.976795944026776,84.837184585224,58.39851290520828,26.116075698818143,2.810110560864292,14.299670409781347,1013.2060987659255,60.85710551867437,9.735349806198354,3.839691144084837,88.05618767518901,9.229973301388448
86,Uttar Pradesh,2023-03-02,15.908017346981024,42.1461515318868,17.536972149319634,39.44499704399101,82.25148941280558,67.08811564165728,90.89278556972798,9.1870561442059,17.999824822791886,1021.0917547229762,9.519628522110846,0.6928785152518074,1.245175134429423,31.84764440963954,23.243729416869762
87,Punjab,2023-05-26,22.571061621016433,25.531781274319982,22.024460292804026,16.367121765503754,94.403111568804,71.38569857425,83.41927174538542,10.848524111497461,13.454245882363017,1007.9957110869055,67.98415282658092,2.1754424595740094,8.712106272930797,77.09987672274161,15.296448455526743
88,Tamil Nadu,2022-08-18,24.225027376687304,40.301179231177244,17.742885449731773,21.665204076935836,90.47228535181254,67.64702660871765,0.35956667793591857,2.5547518476929953,0.2742335520413336,1009.5282479341149,12.088710395506197,14.239058090028758,9.646711466413125,97.03744987474091,38.60316453370453
89,West Bengal,2022-07-12,14.86599558372462,44.631193075947394,20.55925707172082,49.43990652911376,83.74275766123942,58.88782502657759,78.84330267372202,4.245377219678332,11.59576681287054,1003.6363839257585,11.41290781330434,10.184992349779511,4.562708384086003,56.16279334690268,10.888959918669368
90,Punjab,2023-12-27,6.04193039911697,29.45565307971337,19.35077215955554,24.947364837965644,86.27502801337158,74.17667652949024,74.05075343632468,18.30825898656751,5.70845576340743,1019.7906692008445,46.215671740866824,1.7952807573142926,7.401448538830125,45.47195438377755,26.93202816682451
91,Punjab,2023-08-27,7.1463684328139365,32.7563004723188,22.514095396798787,23.07170697606859,93.87302864076796,72.78830334780051,75.25439418535892,10.690338810601098,9.542771398568231,1018.5760089150672,66.0929841705757,0.3242727077509122,2.7492878408813683,99.48436755022855,39.65188685112984
92,Punjab,2022-06-30,16.3627610818363,25.76751932016193,29.12505609583228,19.26107979674244,70.68633231747643,49.69991257639152,24.920895473948214,3.2832789307681742,13.521675964627283,1008.3032358347173,91.76496645164829,6.695750537550918,6.786445306763225,57.54406995065773,10.980593726708577
93,West Bengal,2020-01-01,22.72767028735553,32.53189796296675,18.853720370177435,36.90977559797942,74.1754586736026,64.55090805630053,74.13237088871657,14.228425419828683,10.741448011528746,1006.8534504287368,71.65243172429547,10.211809881301383,8.702569907195635,50.93952840452097,33.254510581662444
94,Madhya Pradesh,2020-01-20,16.264906192770944,20.008770136945383,19.957777248482238,11.126711491818849,94.36588452706602,76.21164019445595,57.62207846286046,17.888024562426658,13.343802786064424,1014.425904340782,46.34856247311181,0.05406031008812595,6.379071411442701,44.30781628121242,34.9033990594389
95,West Bengal,2022-09-13,10.736395255079485,29.156850053735155,18.308112980969554,18.137190960358858,79.62203605613334,47.8168957900547,89.38809256452198,19.567181657283154,14.227425201400118,1022.3774566765401,59.7542619348862,12.39044464283666,6.635972796639173,74.98796090952064,8.469323540899556
96,Gujarat,2020-09-08,8.303152275328834,28.124532086295282,30.77942647689279,36.86323933441984,63.16544440081636,79.29631259416941,16.979374882600105,1.3569186094261987,9.255470805136412,1014.224784881464,10.774884504440685,8.348507159169262,2.0542054656312954,81.98926001556585,38.655837303773694
97,Haryana,2023-06-21,13.4250466939931,32.73352404855469,20.608697963337796,43.85581897436163,93.09969892317852,66.0281180122067,46.05913109904345,13.358559683733302,2.564922511282894,1005.4804336020027,78.46064042461825,8.47374178174114,7.7311652122526215,24.712877018296094,27.358913595771316
98,Maharashtra,2022-11-10,8.803563079375444,35.293445864623976,25.955671631687565,22.281159529748354,98.63171156457408,75.86119394856216,11.152084942454321,19.933884346382793,15.16512158528949,1009.7499539197903,32.92879525768816,14.39151593485177,9.444020560656,50.26805878990591,24.75683826313195
99,Tamil Nadu,2022-10-11,7.528487080673734,43.33499327835848,25.95848515612567,14.222507047436949,62.08352905923349,41.019199832409775,31.408992931573643,6.78259310784922,22.20329994684274,1019.4261766905626,92.96374131472346,4.446354724963153,1.395739394878011,39.77719061649211,24.592151189473633
100,West Bengal,2022-05-04,17.969735663831074,24.666872364928846,25.842073461936746,12.45601281792348,88.50307669759411,61.61505320222022,19.77669313241279,6.324943697731329,10.472181789208715,1028.8208567151423,88.9069665873823,6.087515240591481,7.431174034313198,73.68069249118781,10.246155282639972
